take,note_index,start_time,end_time,duration,note_name,measured_hz,target_hz,cents_error
LONG_GAPS_1,0,0.034829931972789115,0.046439909297052155,0.01160997732426304,D#2,79.8913043478261,77.78174593052023,46.328238035299925
LONG_GAPS_1,1,0.06385487528344672,0.07546485260770976,0.01160997732426304,G#2,105.95127180763102,103.82617439498628,35.07685809677177
LONG_GAPS_1,2,0.10448979591836735,0.6327437641723356,0.5282539682539682,C4,261.85392293341687,261.6255653005986,1.5104337161721835
LONG_GAPS_1,3,0.6385487528344671,0.6791836734693878,0.04063492063492069,B3,252.576034895936,246.94165062806206,39.057082027883766
LONG_GAPS_1,4,0.6849886621315193,1.4570521541950114,0.7720634920634921,C4,261.3418623262663,261.6255653005986,-1.8783437408156882
LONG_GAPS_1,5,1.4628571428571429,1.5441269841269842,0.08126984126984138,B3,246.84703837963366,246.94165062806206,-0.6634252731532133
LONG_GAPS_1,6,1.5499319727891157,1.5731519274376418,0.02321995464852611,A#3,233.30915619343418,233.08188075904496,1.687283719032365
LONG_GAPS_1,7,1.5963718820861679,1.6428117913832199,0.046439909297051996,D#2,79.8913043478261,77.78174593052023,46.328238035299925
LONG_GAPS_1,8,1.6486167800453515,1.6834467120181407,0.03482993197278916,E2,83.23054166745769,82.4068892282175,17.217689176830422
LONG_GAPS_1,9,1.6950566893424037,2.8792743764172335,1.1842176870748298,D4,294.048698150179,293.6647679174076,2.261895377137204
LONG_GAPS_1,10,2.885079365079365,2.896689342403628,0.011609977324262832,C#4,281.60827752679165,277.1826309768721,27.423460500481415
LONG_GAPS_1,11,2.9024943310657596,2.919909297052154,0.01741496598639447,D4,290.5277779374869,293.6647679174076,-18.592897506905864
LONG_GAPS_1,12,2.9257142857142857,2.9779591836734696,0.052244897959183856,G2,98.56933807387179,97.99885899543733,10.048782991960062
LONG_GAPS_1,13,3.0011791383219957,3.0360090702947846,0.03482993197278894,G2,97.44562423867853,97.99885899543733,-9.801058492753286
LONG_GAPS_1,14,3.0476190476190474,3.0940589569160997,0.04643990929705222,F2,86.48812637974423,87.30705785825097,-16.315441176918988
LONG_GAPS_1,15,3.0998639455782313,3.1346938775510202,0.03482993197278894,E2,82.7832350144872,82.4068892282175,7.8884106380125605
LONG_GAPS_1,16,3.140498866213152,3.152108843537415,0.011609977324263276,A#2,113.28369595816969,116.54094037952248,-49.075940241661804
